INSERT INTO fa22_sg_order_product (quantity, actual_price, product_id, order_id) VALUES 
('1', '31.62', 'OFF-BI-2882', 'IZ-2012-SZ1003561-41145'), 
('1', '23.97', 'OFF-ST-5686', 'MO-2014-SB1018586-41968'), 
('2', '35.36', 'TEC-AC-5899', 'CA-2015-MG17890140-42155'), 
('4', '42.96', 'OFF-ST-4029', 'GH-2015-SR1074049-42273'), 
('6', '162.54', 'OFF-AR-5921', 'ES-2013-TM2149048-41534'), 
('3', '33.48', 'OFF-FA-3020', 'MX-2015-RM1967539-42265'), 
('3', '13.14', 'OFF-LA-4550', 'MX-2015-AW1093018-42032'), 
('1', '35.1', 'FUR-CH-5439', 'MX-2014-JK1537082-41907'), 
('3', '28.86', 'OFF-FA-5469', 'MX-2014-DD1357082-41803'), 
('3', '18.18', 'OFF-BI-4808', 'US-2014-MZ1733555-41914'), 
('3', '13.44', 'OFF-FA-2954', 'US-2014-AG1033018-41865'), 
('2', '30.68', 'OFF-SU-6175', 'MX-2013-JD1589518-41459'), 
('3', '30.3', 'OFF-BI-4808', 'MX-2015-TC2114593-42313'), 
('2', '15.65', 'OFF-PA-6622', 'US-2014-JC1538536-41892'), 
('3', '48.9', 'OFF-ST-5687', 'MX-2015-BW1106518-42252'), 
('2', '11.47', 'OFF-FA-5471', 'US-2014-EM13960143-41892'), 
('3', '50.47', 'FUR-FU-3029', 'US-2014-RA1994598-41674'), 
('3', '31.92', 'OFF-EN-4904', 'MX-2015-VP2176018-42266'), 
('2', '67.84', 'OFF-BI-4815', 'MX-2015-TS2116082-42189'), 
('1', '48.51', 'OFF-ST-6067', 'IZ-2014-AC42061-41790'), 
('3', '49.08', 'TEC-AC-5097', 'CA-2015-MG17890140-42071'), 
('7', '27.09', 'OFF-BI-3289', 'ES-2015-AG1052545-42332'), 
('4', '11.52', 'OFF-FA-2890', 'CA-2013-MG17890140-41471'), 
('3', '8.74', 'FUR-FU-5173', 'CA-2012-MG17890140-41271'), 
('6', '14.5', 'OFF-LA-4686', 'ID-2013-CD11980130-41388'), 
('3', '32.85', 'OFF-LA-4540', 'ES-2015-CM1216045-42010'), 
('3', '42.04', 'OFF-ST-6231', 'ES-2015-CB1253545-42229'), 
('1', '12.05', 'FUR-FU-4104', 'TU-2015-CR2820134-42129'), 
('1', '31.95', 'OFF-BI-4804', 'IR-2015-DL286560-42096'), 
('1', '16.99', 'OFF-AR-3408', 'CA-2014-MG17890140-41703'), 
('1', '13.59', 'FUR-FU-6298', 'CA-2015-MG17890140-42155'), 
('2', '6.21', 'OFF-SU-2975', 'CA-2015-MG17890140-42248'), 
('1', '25.04', 'TEC-AC-4155', 'NI-2014-EG390095-41999'), 
('1', '1.81', 'OFF-FA-3835', 'CA-2015-MG17890140-42119'), 
('7', '442.37', 'OFF-BI-4359', 'CA-2014-MK17905140-41907'), 
('2', '19.22', 'OFF-FA-3060', 'IN-2013-JW152207-41355'), 
('4', '1043.92', 'FUR-BO-3175', 'CA-2014-MK17905140-41934'), 
('2', '24.0', 'OFF-BI-3718', 'LO-2012-JL5850114-41121'), 
('1', '13.1', 'OFF-AR-3465', 'IN-2015-JS158807-42059'), 
('1', '31.56', 'FUR-FU-4102', 'IN-2015-JH159857-42354'), 
('1', '49.84', 'TEC-PH-3151', 'TU-2014-JC6105134-41690'), 
('3', '392.94', 'FUR-CH-5429', 'CA-2012-MK17905140-41230'), 
('1', '13.29', 'OFF-BI-3720', 'PL-2012-KM6375103-41132'), 
('7', '104.79', 'OFF-ST-5598', 'CA-2014-MK17905140-41934'), 
('3', '31.05', 'OFF-PA-4181', 'IN-2015-NH1861059-42349'), 
('2', '34.98', 'OFF-ST-6038', 'MO-2015-PO919586-42336'), 
('1', '6.33', 'OFF-BI-3293', 'SF-2013-RA9285117-41396'), 
('2', '37.35', 'OFF-EN-4443', 'IT-2013-RS19420124-41480'), 
('2', '46.08', 'OFF-ST-5689', 'IN-2015-RD1972027-42144'), 
('1', '30.51', 'TEC-AC-5099', 'IN-2013-SG2047058-41424'), 
('1', '16.26', 'OFF-FA-6200', 'GG-2013-SG1047047-41405'), 
('1', '170.73', 'FUR-BO-3634', 'CA-2014-MK790523-41989'), 
('3', '13.62', 'OFF-BI-6405', 'MX-2013-ST2053082-41581'), 
('2', '33.92', 'OFF-SU-2989', 'MX-2014-BT1148593-41706'), 
('3', '29.92', 'OFF-EN-4454', 'US-2014-DL12925101-41646'), 
('5', '43.5', 'OFF-EN-3660', 'MX-2015-CB1253531-42188'), 
('3', '20.34', 'OFF-LA-4543', 'MX-2014-CM1219082-41985'), 
('4', '28.48', 'OFF-LA-4664', 'MX-2014-RS1942018-41817'), 
('3', '19.68', 'OFF-ST-6026', 'MX-2015-BE1133528-42263'), 
('2', '24.48', 'OFF-LA-3320', 'IN-2013-BS1175592-41591'), 
('3', '12.51', 'OFF-LA-5399', 'ES-2014-CW11905139-41909'), 
('4', '144.48', 'TEC-AC-5881', 'ES-2013-DL1331564-41487'), 
('3', '34.74', 'OFF-SU-6170', 'IN-2013-EC1405011-41412'), 
('4', '23.2', 'OFF-BI-6366', 'CA-2014-MK17905140-41934'), 
('4', '12.24', 'OFF-BI-2912', 'ID-2015-GT14635118-42083'), 
('6', '79.2', 'OFF-LA-4637', 'IN-2013-HH1501066-41553'), 
('3', '132.19', 'OFF-ST-6066', 'ES-2013-JP15520139-41501'), 
('2', '14.36', 'OFF-LA-6030', 'ID-2015-JE15745102-42015'), 
('4', '27.22', 'OFF-LA-3300', 'ID-2015-JE157457-42180'), 
('4', '23.16', 'OFF-BI-3293', 'IZ-2013-JS588061-41346'), 
('4', '14.0', 'OFF-LA-3322', 'ZA-2015-JB6045147-42165'), 
('7', '1809.78', 'TEC-AC-4188', 'ES-2015-JW1607545-42224'), 
('1', '8.18', 'OFF-AR-3491', 'ZA-2012-KW6435147-40956'), 
('3', '57.58', 'OFF-BI-4341', 'US-2014-MK17905140-41774'), 
('2', '37.86', 'OFF-AR-3451', 'EG-2012-MW823538-41254'), 
('7', '39.8', 'OFF-AR-5925', 'ES-2013-NL18310139-41538'), 
('5', '47.96', 'OFF-AR-3614', 'CA-2015-MK17905140-42341'), 
('2', '45.78', 'OFF-EN-5042', 'ES-2015-RD1972045-42307'), 
('3', '23.49', 'OFF-BI-3295', 'ID-2014-SM20905113-41884'), 
('3', '57.38', 'TEC-AC-5132', 'US-2013-BH1171055-41476'), 
('5', '36.3', 'OFF-LA-6051', 'MX-2012-DL1333031-41106'), 
('3', '75.22', 'OFF-SU-4132', 'US-2015-SV2081536-42075'), 
('1', '11.24', 'OFF-PA-4473', 'MX-2015-TM2149031-42329'), 
('3', '16.98', 'OFF-BI-4824', 'MX-2015-GP1474093-42075'), 
('4', '38.08', 'OFF-AR-5927', 'US-2014-JC1538582-41885'), 
('2', '11.06', 'OFF-BI-3722', 'US-2014-DC1328555-41993'), 
('3', '36.58', 'OFF-BI-2884', 'US-2015-RP1939055-42255'), 
('3', '20.82', 'OFF-FA-6203', 'MX-2015-MS1753039-42178'), 
('2', '15.24', 'OFF-LA-6063', 'MX-2014-PK1907539-41721'), 
('4', '36.96', 'OFF-FA-3053', 'MX-2015-RH1951082-42262'), 
('2', '39.6', 'OFF-EN-3673', 'NG-2014-AY55594-41978'), 
('3', '30.19', 'FUR-FU-3914', 'US-2014-MK17905140-41774'), 
('8', '35.28', 'OFF-BI-3291', 'IV-2014-AM70529-41678'), 
('5', '43.6', 'TEC-PH-5085', 'US-2014-MK17905140-41774'), 
('2', '37.74', 'OFF-AR-3531', 'SA-2014-CM1830110-41885'), 
('3', '35.1', 'FUR-FU-3067', 'ES-2014-CS1213045-41899'), 
('3', '66.69', 'OFF-EN-3111', 'ES-2015-CV1229548-42297'), 
('1', '23.53', 'FUR-CH-5370', 'TU-2015-CM2445134-42021'), 
('1', '21.38', 'OFF-AP-3877', 'TU-2012-DH3075134-41137'), 
('1', '54.69', 'OFF-ST-6274', 'IZ-2012-DW319561-41144'), 
('6', '31.1', 'OFF-PA-6594', 'US-2014-MK17905140-41774'), 
('3', '28.91', 'OFF-AR-3488', 'US-2015-FH1436598-42096'), 
('2', '39.19', 'TEC-PH-5831', 'NI-2013-GT471095-41290'), 
('2', '32.04', 'OFF-AR-5911', 'CG-2014-HD478533-41900'), 
('3', '42.04', 'OFF-ST-6231', 'ES-2014-HM1486045-41872'), 
('2', '10.38', 'OFF-BI-6406', 'US-2014-MK17905140-41774'), 
('2', '15.98', 'OFF-LA-6037', 'IN-2012-JM161957-41194'), 
('1', '38.04', 'OFF-AP-3860', 'CG-2014-KS630033-41884'), 
('3', '24.21', 'OFF-LA-5384', 'ES-2013-KH163608-41444'), 
('2', '6.85', 'OFF-AR-5298', 'CA-2013-MK17905140-41626'), 
('8', '13.39', 'OFF-BI-3279', 'US-2014-MK17905140-41774'), 
('3', '36.02', 'OFF-BI-4357', 'CA-2015-MK17905140-42230'), 
('2', '41.85', 'OFF-ST-6251', 'ES-2014-LR17035120-41930'), 
('3', '25.92', 'OFF-LA-5382', 'ES-2012-MH1729048-41032'), 
('1', '16.29', 'OFF-FA-6185', 'CA-2012-MK790523-40927'), 
('7', '5.94', 'OFF-BI-6210', 'US-2015-MK17905140-42172'), 
('1', '15.54', 'OFF-AR-3466', 'SU-2015-MY8295122-42312'), 
('5', '52.5', 'OFF-SU-4125', 'IN-2014-ND1837027-41767'), 
('2', '4.77', 'OFF-AR-3976', 'US-2014-MK17905140-41774'), 
('2', '7.36', 'OFF-FA-6129', 'CA-2014-MK17905140-41934'), 
('4', '36.96', 'OFF-LA-3298', 'IN-2014-RA19915113-41682'), 
('3', '1652.94', 'FUR-TA-3752', 'US-2014-MM17920140-41888'), 
('4', '93.0', 'OFF-AR-5917', 'ES-2014-SS2041048-41802'), 
('4', '22.2', 'OFF-AR-5924', 'ID-2012-SC2069558-41240'), 
('2', '94.77', 'OFF-AR-6108', 'IN-2015-TG213107-42332'), 
('1', '35.97', 'OFF-EN-4914', 'MO-2014-TR1132586-41972'), 
('3', '88.47', 'OFF-BI-6370', 'ES-2015-WB2185045-42348'), 
('7', '91.0', 'OFF-EN-4905', 'MX-2015-BS1136518-42199'), 
('5', '45.5', 'OFF-PA-3997', 'MX-2015-TB2117582-42258'), 
('2', '22.24', 'OFF-FA-2953', 'MX-2013-JM1565582-41373'), 
('5', '17.96', 'OFF-FA-2946', 'US-2015-MG1820518-42130'), 
('2', '39.48', 'OFF-AR-3459', 'MX-2014-FH1435082-41872'), 
('2', '23.64', 'OFF-EN-4921', 'MX-2014-DE1325598-41880'), 
('4', '1018.1', 'FUR-TA-3619', 'US-2013-MM17920140-41283'), 
('1', '53.84', 'TEC-PH-3791', 'IT-2013-AG1033064-41308'), 
('2', '44.74', 'TEC-AC-3394', 'ID-2015-AR1057059-42367'), 
('2', '31.08', 'OFF-AR-3466', 'AU-2014-AC6158-41908'), 
('8', '49.25', 'OFF-ST-4028', 'ID-2013-AI1085592-41571'), 
('1', '11.91', 'OFF-EN-3658', 'ES-2014-AF1088564-41755'), 
('4', '77.47', 'FUR-FU-3025', 'TU-2012-BM1575134-40930'), 
('2', '29.04', 'OFF-FA-5476', 'EG-2013-BH171038-41635'), 
('2', '26.94', 'OFF-PA-4007', 'ES-2015-BM1178545-42230'), 
('4', '54.57', 'FUR-FU-3039', 'IN-2014-CM1216059-41989'), 
('2', '33.91', 'FUR-FU-4034', 'NI-2015-DB306095-42123'), 
('2', '42.78', 'OFF-EN-4453', 'IR-2012-DB306060-41270'), 
('4', '18.18', 'OFF-PA-3995', 'NI-2012-DP316595-40938'), 
('1', '29.61', 'OFF-AR-3459', 'MO-2012-ED388586-41076'), 
('1', '25.14', 'FUR-FU-5740', 'SF-2015-HP4815117-42137'), 
('2', '59.4', 'OFF-PA-4478', 'IT-2014-JE1561045-41997'), 
('1', '11.4', 'OFF-FA-3044', 'RS-2012-JK5730108-41150'), 
('1', '29.01', 'OFF-AR-3460', 'ES-2015-KB1640545-42181'), 
('2', '581.96', 'FUR-TA-4622', 'CA-2014-MM17920140-41977'), 
('1', '22.35', 'TEC-PH-5825', 'NI-2013-MZ751595-41356'), 
('1', '47.97', 'OFF-ST-4105', 'CG-2015-MS771033-42306'), 
('2', '23.94', 'OFF-FA-2948', 'IN-2014-ME1772527-41965'), 
('3', '25.2', 'OFF-FA-2956', 'ES-2014-MW1822048-41998'), 
('2', '129.3', 'OFF-ST-6088', 'CA-2015-MM17920140-42035'), 
('1', '31.4', 'TEC-AC-3397', 'IN-2013-NH1861059-41417'), 
('11', '153.82', 'TEC-AC-5185', 'CA-2012-MM17920140-41177'), 
('8', '29.31', 'OFF-AP-2886', 'CA-2015-MM17920140-42362'), 
('4', '25.44', 'OFF-LA-4528', 'IT-2015-OT1873091-42077'), 
('8', '28.67', 'OFF-PA-6095', 'CA-2015-MM17920140-42362'), 
('1', '19.14', 'OFF-AR-3532', 'MO-2014-PJ901586-41854'), 
('3', '30.48', 'OFF-LA-3320', 'IN-2013-RM19675144-41396'), 
('2', '25.06', 'OFF-LA-3221', 'US-2014-MM17920140-41888'), 
('1', '23.49', 'OFF-EN-3104', 'IN-2015-VG2180558-42273'), 
('6', '19.56', 'OFF-BI-6400', 'MX-2014-KS1630018-41952'), 
('6', '27.24', 'OFF-BI-6405', 'MX-2015-MO17800132-42165'), 
('7', '57.68', 'OFF-BI-3719', 'MX-2014-WB2185031-41964'), 
('1', '66.73', 'TEC-PH-5337', 'US-2015-MG176805-42161'), 
('2', '8.96', 'OFF-LA-6055', 'MX-2013-DJ1342082-41639'), 
('2', '28.92', 'OFF-SU-4988', 'MX-2014-JB1600028-41681'), 
('1', '14.01', 'OFF-BI-4810', 'ES-2015-AB1016545-42356'), 
('2', '36.67', 'OFF-BI-3961', 'CA-2015-MM17920140-42358'), 
('1', '31.17', 'OFF-ST-5695', 'MG-2013-AT43584-41535'), 
('1', '20.09', 'OFF-EN-4440', 'TU-2014-AJ795134-41800'), 
('1', '29.98', 'FUR-CH-4422', 'CA-2014-MM17920140-41977'), 
('3', '39.87', 'OFF-LA-3263', 'IN-2012-BF1121558-40955'), 
('1', '12.69', 'OFF-BI-6375', 'SF-2015-BO1350117-42348'), 
('1', '48.69', 'TEC-MA-5540', 'RO-2015-BH1710107-42250'), 
('4', '19.04', 'TEC-AC-4948', 'CA-2015-MM17920140-42252'), 
('1', '43.42', 'FUR-BO-3617', 'NI-2012-Co264095-41144'), 
('7', '37.41', 'OFF-PA-6476', 'CA-2012-MM17920140-40922'), 
('1', '31.95', 'OFF-BI-4804', 'BO-2012-DK283513-41149'), 
('1', '16.98', 'OFF-ST-6229', 'KG-2015-DB327070-42321'), 
('9', '32.13', 'OFF-AR-3334', 'CA-2014-MM17920140-41752'), 
('2', '13.36', 'OFF-PA-6448', 'CA-2012-MM17920140-41147'), 
('2', '3.44', 'OFF-BI-3301', 'CA-2012-MM17920140-40922'), 
('1', '2.88', 'OFF-AR-5297', 'CA-2014-MM17920140-41752'), 
('4', '27.96', 'OFF-BI-4825', 'IN-2012-GM1444027-41128'), 
('1', '37.89', 'FUR-FU-3950', 'ID-2012-GH1466559-41181'), 
('5', '979.95', 'TEC-PH-5602', 'CA-2015-MN17935140-42335'), 
('1', '48.93', 'FUR-FU-3931', 'ES-2013-JH1543045-41492'), 
('1', '11.25', 'OFF-ST-6024', 'GV-2014-JM565552-41807'), 
('1', '48.96', 'OFF-BI-6384', 'CG-2012-JK612033-41094'), 
('3', '26.65', 'OFF-LA-5391', 'IN-2014-KB165857-41809'), 
('6', '36.0', 'OFF-EN-3091', 'IN-2014-LM1706566-41893'), 
('1', '31.62', 'OFF-BI-2882', 'UP-2013-LC7140137-41447'), 
('4', '575.97', 'TEC-PH-5626', 'CA-2012-MN17935140-41100'), 
('4', '24.12', 'OFF-BI-6398', 'UZ-2015-NM8520142-42211'), 
('3', '50.67', 'OFF-PA-5871', 'IT-2015-NZ1856564-42260'), 
('6', '43.56', 'OFF-BI-3737', 'UP-2014-NP8670137-41887'), 
('2', '21.54', 'OFF-ST-6023', 'ES-2013-RD19585139-41348'), 
('6', '67.88', 'OFF-FA-6205', 'IN-2014-RD197207-41999'), 
('3', '53.62', 'OFF-SU-4317', 'IN-2012-RB197957-41259'), 
('2', '95.1', 'OFF-ST-6068', 'RS-2012-SB10185108-41270'), 
('4', '720.06', 'OFF-ST-6289', 'CA-2015-MN17935140-42322'), 
('3', '25.38', 'OFF-BI-6375', 'MX-2013-JK1573082-41628'), 
('2', '86.96', 'TEC-PH-5348', 'MX-2015-AG1027082-42283'), 
('4', '28.26', 'OFF-EN-5039', 'US-2013-KD1661518-41400'), 
('2', '21.67', 'OFF-AR-5921', 'US-2015-JD1601598-42036'), 
('1', '16.34', 'OFF-AR-5919', 'MX-2013-AT1073582-41586'), 
('2', '31.8', 'FUR-FU-6278', 'MX-2015-DK1283551-42223'), 
('2', '50.46', 'OFF-PA-5877', 'IN-2012-AG1049527-41248'), 
('2', '43.15', 'OFF-ST-5686', 'ES-2015-AO1081048-42181'), 
('3', '42.21', 'OFF-FA-3045', 'ID-2014-AF1088527-41980'), 
('1', '15.28', 'OFF-ST-6229', 'ES-2014-BP1118545-41858'), 
('1', '48.28', 'OFF-AR-3525', 'IN-2015-BE113357-42302'), 
('1', '25.2', 'FUR-FU-5739', 'MO-2014-BD150086-41971'), 
('1', '19.2', 'OFF-AR-3452', 'HR-2015-BS159030-42132'), 
('1', '48.42', 'OFF-ST-4094', 'MA-2014-CH207077-41895'), 
('1', '20.28', 'OFF-PA-6616', 'IS-2012-CM244563-41023'), 
('9', '173.65', 'FUR-FU-3065', 'IN-2015-DK12985144-42112'), 
('5', '135.3', 'FUR-FU-3908', 'CA-2015-MN17935140-42335'), 
('1', '16.65', 'OFF-BI-2896', 'DJ-2012-ER385535-41171'), 
('1', '39.54', 'TEC-AC-5860', 'ES-2015-FH1435048-42152'), 
('1', '39.29', 'FUR-FU-3030', 'IN-2013-GH144257-41489'), 
('2', '36.55', 'OFF-AR-6127', 'TU-2014-GP4740134-41867'), 
('3', '47.88', 'OFF-FA-6197', 'ES-2012-HR14770120-40948'), 
('1', '14.1', 'OFF-FA-6196', 'LY-2014-JC538574-41758'), 
('2', '24.19', 'OFF-EN-4438', 'IN-2015-JO155507-42241'), 
('2', '41.7', 'OFF-PA-5890', 'ES-2013-JM15865139-41360'), 
('2', '22.14', 'OFF-BI-3248', 'IN-2014-JH1591092-41959'), 
('4', '52.5', 'OFF-PA-6608', 'ES-2012-KB1624091-41040'), 
('3', '21.18', 'OFF-FA-6191', 'ID-2014-KB1640559-41798'), 
('4', '23.12', 'OFF-PA-4782', 'CA-2015-MN17935140-42046'), 
('1', '48.63', 'OFF-SU-4131', 'IT-2014-LC1687048-41875'), 
('2', '59.64', 'TEC-PH-3133', 'TU-2015-LP7080134-42185'), 
('2', '7.96', 'OFF-AP-4604', 'CA-2012-MN17935140-40956'), 
('1', '41.28', 'OFF-SU-3003', 'SG-2015-ME7725111-42358'), 
('7', '22.58', 'OFF-BI-4823', 'IT-2015-MP1796591-42097'), 
('9', '5724.54', 'TEC-PH-5355', 'ES-2013-MG18145139-41423'), 
('2', '39.13', 'OFF-PA-4147', 'ID-2013-NB186557-41441'), 
('1', '21.39', 'OFF-EN-4453', 'MZ-2013-RH960087-41319'), 
('2', '15.9', 'OFF-BI-6403', 'IN-2012-SE2011058-41249'), 
('3', '31.05', 'OFF-LA-4541', 'ID-2014-SF2020027-41940'), 
('1', '46.23', 'OFF-EN-3661', 'IR-2012-SC1038060-41125'), 
('2', '32.88', 'OFF-EN-5023', 'IN-2015-TG2164058-42272'), 
('1', '18.84', 'OFF-EN-5022', 'BO-2015-TS1165513-42065'), 
('1', '29.09', 'OFF-ST-6065', 'ES-2012-ZD2192564-40960'), 
('2', '39.46', 'OFF-EN-5030', 'US-2015-AC1066054-42367'), 
('2', '15.0', 'OFF-ST-6024', 'MX-2015-RB1946593-42369'), 
('3', '29.04', 'OFF-FA-2949', 'MX-2012-BS1175537-41164'), 
('2', '32.64', 'OFF-AP-4496', 'US-2015-CB1253555-42097'), 
('2', '15.2', 'OFF-EN-5026', 'MX-2015-HM1486082-42228'), 
('2', '25.08', 'OFF-FA-2940', 'MX-2013-JH1582082-41395'), 
('3', '38.46', 'OFF-SU-4129', 'MX-2013-RD1990082-41418'), 
('2', '21.4', 'OFF-ST-4063', 'MX-2013-TT2107082-41619'), 
('3', '11.52', 'OFF-EN-3092', 'US-2015-SH20395143-42155'), 
('2', '28.16', 'OFF-PA-5868', 'MX-2012-DR1288093-41252'), 
('3', '34.14', 'OFF-FA-5477', 'MX-2015-EH1399080-42302'), 
('2', '40.25', 'FUR-FU-3928', 'MX-2014-Dp1324082-41960'), 
('5', '40.02', 'OFF-EN-4925', 'US-2015-FH1436598-42096'), 
('3', '25.34', 'OFF-PA-5868', 'US-2014-AS102255-41965'), 
('4', '15.23', 'OFF-PA-6310', 'CA-2014-MN17935140-41775'), 
('3', '8.9', 'OFF-PA-2847', 'CA-2015-MN17935140-42322'), 
('2', '12.9', 'OFF-BI-6404', 'ES-2014-BD1132048-41928'), 
('1', '8.96', 'OFF-AR-3494', 'NI-2013-CM183095-41303'), 
('2', '27.26', 'OFF-AR-6119', 'ID-2015-CS11950102-42248'), 
('1', '17.46', 'OFF-AR-3467', 'ES-2015-CD122808-42186'), 
('3', '21.6', 'OFF-EN-3093', 'ES-2015-DV1304545-42221'), 
('1', '33.9', 'OFF-AP-4968', 'TU-2013-DV3045134-41471'), 
('3', '87.84', 'OFF-AR-3461', 'ES-2014-EM13810120-41823'), 
('2', '30.24', 'OFF-AR-3498', 'ES-2014-EG13900120-41803'), 
('2', '10.37', 'OFF-PA-6561', 'CA-2012-MN17935140-41100'), 
('1', '31.95', 'OFF-BI-4804', 'IZ-2012-EM409561-41145'), 
('2', '18.54', 'OFF-LA-4694', 'EG-2015-EB411038-42200'), 
('3', '1.08', 'OFF-BI-6391', 'CA-2012-MN17935140-40956'), 
('3', '23.42', 'OFF-EN-3089', 'US-2014-GM1444036-41880'), 
('2', '26.74', 'OFF-SU-6172', 'ID-2014-JS15595130-41963'), 
('2', '114.66', 'TEC-AC-4178', 'IN-2013-JR1570058-41441'), 
('5', '19.64', 'OFF-LA-3317', 'ID-2015-JB16045102-42137'), 
('1', '8.54', 'OFF-ST-4030', 'ID-2015-JW16075144-42368'), 
('3', '16.31', 'OFF-LA-4678', 'ID-2013-JC1610559-41461'), 
('3', '47.98', 'TEC-AC-3124', 'US-2013-MO17950140-41366'), 
('2', '97.74', 'OFF-AR-3553', 'IN-2014-LS1723027-41969'), 
('7', '50.12', 'TEC-AC-4945', 'US-2013-MO17950140-41366'), 
('2', '24.0', 'TEC-AC-4874', 'US-2015-MO17950140-42189'), 
('2', '32.19', 'OFF-AP-3126', 'US-2013-MO17950140-41366'), 
('1', '28.5', 'OFF-PA-4177', 'SF-2015-MW8235117-42025'), 
('1', '59.82', 'FUR-CH-5758', 'AU-2015-PF91208-42181'), 
('4', '41.28', 'OFF-AR-6122', 'ES-2012-RP19390120-41086'), 
('3', '824.97', 'TEC-PH-5241', 'CA-2013-MP17965140-41563'), 
('1', '9.33', 'OFF-ST-4031', 'IR-2014-RD993060-41944'), 
('7', '42.71', 'OFF-LA-6035', 'IT-2014-SW20350139-41955'), 
('4', '244.77', 'TEC-PH-4459', 'US-2013-MP17965140-41382'), 
('4', '23.64', 'OFF-BI-3290', 'MZ-2014-SS1041087-41970'), 
('1', '23.98', 'OFF-EN-4914', 'MX-2012-SG2060593-41005'), 
('3', '296.37', 'OFF-ST-5663', 'CA-2014-MP17965140-41989'), 
('5', '231.92', 'FUR-BO-3652', 'US-2013-MP17965140-41472'), 
('4', '252.0', 'TEC-AC-4799', 'CA-2015-MP17965140-42193'), 
('7', '87.22', 'OFF-EN-3110', 'MX-2013-JJ1576018-41591'), 
('6', '28.73', 'OFF-FA-2948', 'MX-2015-JJ1544598-42336'), 
('5', '37.62', 'OFF-FA-2940', 'US-2013-EC140505-41574'), 
('1', '10.8', 'TEC-AC-4174', 'US-2014-TB2105518-41941'), 
('3', '59.33', 'FUR-CH-5752', 'US-2014-AB100155-41790'), 
('3', '65.45', 'OFF-AR-3478', 'US-2015-CP12340143-42143'), 
('2', '11.0', 'OFF-LA-5385', 'MX-2015-JE1574531-42255'), 
('3', '42.02', 'OFF-PA-4461', 'US-2013-LS1723018-41586'), 
('3', '58.68', 'OFF-ST-4095', 'US-2014-VP2176098-41919'), 
('4', '25.36', 'OFF-EN-3659', 'MX-2015-TG2131039-42034'), 
('1', '17.1', 'FUR-FU-3038', 'EG-2012-AJ79538-41070'), 
('2', '47.1', 'OFF-EN-4926', 'ES-2015-BB1099045-42355'), 
('1', '44.43', 'OFF-AR-6125', 'IR-2015-BW111060-42112'), 
('2', '24.94', 'OFF-PA-4467', 'TU-2013-BO1350134-41635'), 
('1', '11.04', 'OFF-FA-3073', 'ES-2013-BE114558-41390'), 
('1', '30.89', 'OFF-AP-3861', 'IT-2014-CC1222048-41766'), 
('1', '25.29', 'FUR-FU-3956', 'CG-2014-DM295533-41719'), 
('3', '27.36', 'OFF-LA-3260', 'MX-2014-ER1385539-41966'), 
('4', '30.56', 'OFF-ST-4264', 'NI-2013-ED388595-41614'), 
('1', '5.8', 'OFF-AR-3547', 'TU-2013-HG4965134-41633'), 
('3', '25.2', 'OFF-LA-6051', 'IN-2012-KT1646527-41172'), 
('2', '40.98', 'OFF-PA-4001', 'GH-2015-KT648049-42222'), 
('1', '51.96', 'FUR-FU-3951', 'IN-2015-KW1657058-42256'), 
('4', '38.11', 'OFF-PA-5878', 'TU-2014-KL6645134-41818'), 
('1', '14.96', 'OFF-AR-3554', 'NI-2015-KL664595-42341'), 
('2', '97.97', 'TEC-PH-5157', 'US-2013-MP17965140-41382'), 
('4', '41.04', 'FUR-FU-3038', 'ID-2015-LC1705092-42098'), 
('2', '29.76', 'OFF-SU-6169', 'IT-2015-MS1771045-42336'), 
('2', '24.0', 'OFF-SU-6165', 'TU-2013-NF8475134-41551'), 
('2', '25.6', 'OFF-AR-3546', 'IT-2013-NP1867048-41376'), 
('1', '23.73', 'OFF-PA-5879', 'IR-2013-PK891060-41342'), 
('1', '45.72', 'OFF-EN-5029', 'MO-2013-PS897086-41324'), 
('3', '47.25', 'OFF-EN-3654', 'ES-2012-PC1900064-41145'), 
('3', '74.35', 'OFF-AR-3551', 'US-2013-MP17965140-41382'), 
('2', '27.36', 'OFF-BI-2894', 'ES-2012-PB1915045-41131'), 
('2', '43.38', 'OFF-SU-4988', 'IN-2014-PF1922592-41982'), 
('1', '56.69', 'FUR-CH-4410', 'US-2013-MP17965140-41382'), 
('2', '38.76', 'OFF-FA-2942', 'BO-2015-TW1102513-42193'), 
('8', '92.4', 'OFF-BI-6377', 'TZ-2014-VP11760129-41721'), 
('2', '29.72', 'OFF-SU-4986', 'MX-2012-JK1612082-40995'), 
('1', '79.0', 'OFF-ST-6049', 'US-2013-TT21265143-41636'), 
('4', '30.64', 'OFF-LA-6042', 'MX-2015-TG2164093-42181'), 
('1', '12.24', 'OFF-EN-4903', 'MX-2013-CD1228018-41521'), 
('2', '18.16', 'OFF-FA-6190', 'MX-2015-DJ1351018-42250'), 
('5', '45.52', 'OFF-FA-5477', 'US-2013-JF1556536-41497'), 
('1', '21.31', 'OFF-ST-6284', 'TU-2015-AS10045134-42136'), 
('4', '56.56', 'FUR-FU-6356', 'CA-2015-MP17965140-42297'), 
('2', '29.88', 'OFF-BI-4811', 'ES-2015-BT11305120-42201'), 
('4', '23.98', 'TEC-PH-5189', 'CA-2014-MP17965140-41922'), 
('2', '25.47', 'OFF-EN-5044', 'IN-2015-BG1169559-42301'), 
